,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,id_flag,host_id_flag,neighbourhood_flag,latitude_flag,longitude_flag,minimum_nights_flag,number_of_reviews_flag,last_review_flag,room_type_flag
4156,739066689604548264,Stylish 2B/2Ba Spacious Unit In Downtown Chicago!,483834016,Kcs,,Loop,41.88336,-87.62662,Entire home/apt,254.0,1,0,,,1,335,0,R21000072896,0,0,0,0,0,0,0,2,0
4157,739272585607728320,Spacious designer unit in Irving Park/sleeps 8,370154553,Innesa,,Irving Park,41.94991,-87.71245,Entire home/apt,198.0,2,2,2022-11-27,1.07,11,348,2,2792126,0,0,0,0,0,0,0,0,0
4158,739446574706446001,Beautiful apartment super near Wrigley Field,170551048,Lyn,,Uptown,41.9559085,-87.6507233,Apartment,79.0,1,4,2022-11-27,2.03,22,351,4,R28455179876,0,2,0,0,0,0,0,0,1
4159,739695832130354330,Fast WiFi/Free Parking/Monthly Stay/1B,186115134,Djamila,,Uptown,41.96769,-87.6671,Private room,52.0,32,0,,,36,22,0,,0,0,0,0,0,0,0,2,0
4160,739708193324851977,Beautiful treehouse apartment.,168645782,Phillip,,West Town,41.8979657,-87.67362,Entire home/apt,120.0,32,0,,,1,365,0,,0,0,0,0,0,0,0,2,0
4161,739746320116698433,Fast WiFi/Private ENTR/Room w/TV/ 93 Walk Score/1D,186115134,Djamila,,Uptown,41.96716,-87.6662,Private room,39.0,3,2,2022-11-13,1.43,36,1,2,R19000029481,0,0,0,0,0,0,0,0,0
4162,739875623853025154,Modern & Elegant 4BR Apt by Wicker Park & Downtown,157235585,Abia,,Humboldt Park,41.91146,-87.71276,Entire home/apt,141.0,2,7,2022-12-17,4.12,4,68,7,2841372,0,0,0,0,0,0,0,0,0
4163,739875623853025154,Modern & Elegant 4BR Apt by Wicker Park & Downtown,157235585,Abia,,Humboldt Park,41.91146,-87.71276,Entire home/apt,141.0,2,7,2022-12-17,4.12,4,68,7,2841372,1,0,0,0,0,0,0,0,0
4164,739912874713702144,Wonderful 1BR Apt in Portage Park close to Dining,480341243,Ash,,Portage Park,4196107.0,-87.75538,Apartment,46.0,1,1,2022-11-25,1.0,9,71,1,R21000075737,0,2,0,1,0,0,0,0,1
4165,739959726212324907,Rogers Park Vintage Boho w/ Modern Kitchen & Bath,8179742,Megaan,,Rogers Park,42.00246,-87.66429,Entire home/apt,99.0,2,2,2022-12-12,2.0,1,92,2,R22000091919,0,0,0,0,0,0,0,0,0
4166,740309132579541993,South Loop 1br nr L & Grant Park,107434423,Blueground,,Loop,41.8676695,-87.62611919999999,Entire home/apt,118.0,32,0,,,639,237,0,,0,0,0,0,0,0,0,2,0
4167,740376134390622082,Lovely Luxury 3 bedroom Apartment with Lake View!,457526253,SkbrOna,,Edgewater,41.99678,-87.65636,Entire home/apt,187.0,1,1,2022-11-27,1.0,2,90,1,R22000080820,0,1,0,0,0,0,0,0,0
4168,740404553369590115,Retro lovers dream in the heart of West Town,110491365,Nick,,West Town,41.8923669,-87.68236320000001,Entire home/apt,119.0,1,0,,,1,256,0,R22000092521,0,0,0,0,0,0,0,2,0
4169,740406683275318891,Fast WiFi/Room with TV/Free Pkng/93 Walk Score/2E,186115134,Djamila,,Uptown,41.96581,-87.66728,Private room,40.0,3,2,2022-11-26,1.36,36,0,2,R19000074684,0,0,0,0,0,0,0,0,0
4170,740421122548658011,Fast WiFi/Private ENTR/Room w/TV/ 93 Walk Score/2G,186115134,Djamila,,Uptown,41.96568,-87.66624,Private room,45.0,2,3,2022-12-17,3.0,36,0,3,R19000074683,0,0,0,0,0,0,0,0,0
4171,740421122548658011,Fast WiFi/Private ENTR/Room w/TV/ 93 Walk Score/2G,186115134,Djamila,,Uptown,41.96568,-87.66624,Private room,45.0,2,3,2022-12-17,3.0,36,0,3,R19000074683,1,0,0,0,0,0,0,0,0
4172,740508688975639404,Duplex 1 Bedroom Loft W/ Basement Lounge,1450094,Stephan,,West Town,41.9008931,-87.6708079,Entire home/apt,91.0,3,4,2022-12-14,2.73,1,47,4,R22000092043,0,0,0,0,0,0,0,0,0
4173,740515738067824575,Spacious 2 bedroom minutes away from downtown.,81004000,Alvin,,Washington Park,41.7902108,-87.6209476,Entire home/apt,120.0,1,0,,,1,365,0,R22000092614,0,0,0,0,0,0,0,2,0
4174,740537145823317141,Amazing Park View 10min to Downtown & Chinatown,439038210,Daniel,,Bridgeport,41.82841,-87.6483,Private room,30.0,1,2,2022-11-02,1.07,10,355,2,R22000076590,0,0,0,0,0,0,0,0,0
4175,740538918411199284,Edgewater/Andersonville Modern Danish,12098939,LaGenia,,Edgewater,41.9939,-87.67437,Entire home/apt,108.0,3,5,2022-11-21,2.54,1,79,5,R22000080023,0,0,0,0,0,0,0,0,0
4176,740729632126868024,Pilsen Outlook Loft,17266955,Caitlin,,Lower West Side,41.85757,-87.64752,Entire home/apt,176.0,3,1,2022-10-24,0.52,1,61,1,R12345678901,0,0,0,0,0,0,0,0,0
4177,740757974325646774,"Luxury Fulton Market Penthouse, Sleeps 32 w/ ease",464407683,Hubbard Experiences,,West Town,41.88927,-87.65151,Entire home/apt,2499.0,2,1,2022-12-01,1.0,3,291,1,R22000083367,0,0,0,0,0,0,0,0,0
4178,740776888820274217,Experience Andersonville!,445364302,Kennan,,Uptown,41.97571,-87.66927,Entire home/apt,119.0,2,0,,,1,363,0,R22000093853,0,0,0,0,0,0,0,2,0
4179,741122102516089950,Stylish Pilsen  Apartment - The Heart of Chicago,484234479,Freddy,,Lower West Side,41.8515,-87.67517,Entire home/apt,163.0,2,0,,,1,173,0,R22000090932,0,0,0,0,0,0,0,2,0
4180,741259467838358680,Chicago Newly Renovated Spacious 1-BDRM Condo,85875701,Corbin,,East Garfield Park,41.87952,-87.69595,Entire home/apt,101.0,2,3,2022-12-18,3.0,1,169,3,R22000090010,0,0,0,0,0,0,0,0,0
4181,741293426392587906,Modern townhouse for Thanksgiving stay,417084262,Caren,,North Center,41.93986,-87.67961,Apartment,67.0,240,0,,,1,365,0,,0,0,0,0,0,0,0,2,1
4182,741580514546954777,Beautiful 2 br unit in HOT Pilsen,139408570,Gavino,,Lower West Side,41.85337,-87.67212,Entire home/apt,135.0,1,0,,,1,158,0,R22000092972,0,0,0,0,0,0,0,2,0
4183,741604241892082874,1A7ij2 Master Bedroom near Chicago,22094147,Emma And Jim,,East Garfield Park,41.87894,-87.69555,Private room,54.0,1,0,,,30,323,0,,0,0,0,0,0,0,0,2,0
4184,741628256931082742,Rockwell Chicago - Vintage Family Apartment,114880243,Ange,,West Ridge,41.99994,-87.69585,Apartment,78.0,32,0,,,1,206,0,,0,0,0,0,0,0,0,2,1
4185,741793902927107360,"Loop 2br w/ gym, pool & w/d, nr Willis Tower",107434423,Blueground,,Loop,41.8811213,-87.63199550000002,Apartment,203.0,32,0,,,639,337,0,,0,0,0,0,0,0,0,2,1
4186,741927301738927101,Penthouse Spa @ Bronzeville,484389368,KDG Investments,,Grand Boulevard,41.81813,-87.61276,Entire home/apt,225.0,1,0,,,1,77,0,R22000092330,0,0,0,0,0,0,0,2,0
4187,742421909448116994,Cozy 1bedroom unit in Chicago,484478416,Kadheim,,Near South Side,41.8541146,-87.6251552,Entire home/apt,98.0,1,0,,,1,345,0,R22000092734,0,0,0,0,0,0,0,2,0
4188,742430341145010501,Luxury Blue Room- King Size 1Bed Next to McCormick,148863589,Alyqus,,Near South Side,41.855,-87.62363,Entire home/apt,141.0,2,3,2022-12-01,1.58,6,325,3,R22000088658,0,2,0,0,0,0,0,0,0
4189,742442299404533266,“The Paris Room”- 1Bed Walk to McCormick Place!,148863589,Alexus,,Near South Side,41.85382,-87.62357,Entire home/apt,144.0,2,4,2022-12-09,2.22,6,347,4,R22000088665,0,2,0,0,0,0,0,0,0
4190,742442299404533266,“The Paris Room”- 1Bed Walk to McCormick Place!,148863589,Alexus,,,41.85382,-87.62357,Entire home/apt,,,4,2022-12-09,2.22,6,347,4,R22000088665,1,2,2,0,0,2,0,0,0
4191,742513144401965505,River West 3br nr Blue Line & I-90,107434423,Blueground,,West Town,41.8947755,-87.6526915,Entire home/apt,174.0,32,0,,,639,322,0,,0,0,0,0,0,0,0,2,0
4192,742513462056502075,South Loop 2br nr L & Grant Park,107434423,Blueground,,Loop,41.8676695,-87.62611919999999,Apartment,124.0,32,0,,,639,349,0,,0,0,0,0,0,0,0,2,1
4193,742513765242077199,"Loop 2br w/ gym, pool & w/d, nr Willis Tower",107434423,Blueground,,Loop,41.8811213,-87.63199550000002,Entire home/apt,225.0,32,0,,,639,268,0,,0,0,0,0,0,0,0,2,0
4194,742601894228151789,Centrally Located Condo with Parking and Deck!,19645168,Brandon,,West Town,41.90861,-87.66688,Entire home/apt,343.0,2,2,2022-12-05,2.0,13,274,2,R22000091714,0,0,0,0,0,0,0,0,0
4195,742611306974740002,ULTRA LUX 2bd/2ba Duplex mins from McCormick Place,169621321,Amanda,,Douglas,41.83601,-87.61992,Entire home/apt,490.0,3,0,,,2,0,0,R22000091824,0,0,0,0,0,0,0,2,0
4196,742650744318321608,Jasmine's Loft,283682515,Emily,,Uptown,41.97491,-87.65906,Entire home/apt,130.0,32,0,,,1,173,0,,0,0,0,0,0,0,0,2,0
4197,742657514854211452,Exquisite Private room near downtown & hydepark,223262080,Kayode,,Grand Boulevard,41.818246363160654,-87.61445798399771,Private room,85.0,32,0,,,4,365,0,,0,0,0,0,0,0,0,2,0
4198,743543051991311565,King Beds w/ En-Suite Baths + 10 minutes to O'Hare,51767459,Eva,,Jefferson Park,41.9780246,-87.7874679,Entire home/apt,190.0,3,0,,,7,172,0,R22000091826,0,0,0,0,0,0,0,2,0
4199,743555487125394601,McCormick Downtown #23 | 2bd/2ba (+Gym&Rooftop),98193524,Mary And JW,,Near South Side,41.85338,-87.62533,Entire home/apt,147.0,2,1,2022-11-20,1.0,23,6,1,R22000081316,0,2,0,0,0,0,0,0,0
4200,743555487125394601,McCormick Downtown #23 | 2bd/2ba (+Gym&Rooftop),98193524,Mary And JW,,Near South Side,41.85338,-87.62533,Entire home/apt,,,,2022-11-20,1.0,23,6,1,R22000081316,1,2,0,0,0,2,2,0,0
4201,743605314270853257,"Close to Wrigley, full furnished studio",252408635,Andie,,Uptown,41.95511,-87.65017,Entire home/apt,72.0,1,1,2022-11-08,0.7,24,330,1,2845517,0,0,0,0,0,0,0,0,0
4202,744247432676798536,Modern 2 Bedroom apartment in Jefferson park,53762710,Monica,,Jefferson Park,41.98367,-87.77736,Entire home/apt,136.0,5,0,,,1,365,0,R22000094345,0,0,0,0,0,0,0,2,0
4203,744665972389841180,"Loop 2br w/ gym, pool & w/d, nr Willis Tower",107434423,Blueground,,Loop,41.8811213,-87.63199550000002,Entire home/apt,121.0,32,0,,,639,365,0,,0,0,0,0,0,0,0,2,0
4204,744804877332798795,Spacious 3 Bed/2 Bath Duplex,409137639,Heidy,,Irving Park,41.94486,-87.73609,Entire home/apt,124.0,1,3,2022-11-26,2.37,2,76,3,R22000091943,0,0,0,0,0,0,0,0,0
4205,744832259183397721,Doomlaska Apt,484879033,Lemaire,,Douglas,,-87.61619,Entire home/apt,220.0,1,,,,1,365,0,R98291038291,1,0,0,1,0,0,2,2,0
4206,744832259183397721,Doomlaska Apt,484879033,Lemaire,,Douglas,41.84067,-87.61619,Entire home/apt,220.0,1,0,,,1,365,0,R98291038291,0,0,0,0,0,0,0,2,0
4207,744889179453188418,Mesmerizing Studio with a free Parking Spot!,191522990,Nala & Owen,,Portage Park,41.96158,-87.75395,Entire home/apt,25.0,1,2,2022-12-15,2.0,16,337,2,R22000086609,0,0,0,0,0,0,0,0,0
4208,744926829459092924,Chicago Rental - Calhoun Ave,476956265,Leslie,,South Deering,41.71257,-87.5607,Apartment,299.0,2,0,,,17,90,0,R19000048100,0,0,0,0,0,0,0,2,1
4209,744926829459092924,Chicago Rental - Calhoun Ave,476956265,Leslie,,South Deering,41.71257,-87.5607,Apartment,299.0,2,0,,,17,90,0,R19000048100,1,0,0,0,0,0,0,2,1
4210,744935648948869793,Chicago Rental - Vernon Ave,476956265,Leslie,,Chatham,41.74765,-87.61429,Entire home/apt,299.0,2,0,,,17,90,0,R19000048100,0,0,0,0,0,0,0,2,0
4211,744956512166164522,Exclusive and Spacious Pilsen Guest House,191522990,Nala & Owen,,Lower West Side,41.85902,-8766435.0,Apartment,27.0,1,12,2022-12-16,7.5,16,297,12,R22000090732,0,0,0,0,1,0,0,0,1
4212,745036634388289152,Cozy West Town 2 Bed 2 Bath Condo,434152532,Kevin,,West Town,41.89771,-87.66486,Entire home/apt,87.0,32,0,,,3,344,0,,0,0,0,0,0,0,0,2,0
4213,745041703941982859,Luxurious Corner Apt: King bed + Private Balcony!,484957190,Kari,,Loop,41.88761,-87.62104,Entire home/apt,111.0,32,0,,,3,365,0,,0,0,0,0,0,0,0,2,0
4214,745078538055939610,McCormick Place 2br/2ba Parking/Patio/Gym/sleeps 6,243035563,Studebecker,,Near South Side,41.8535,-87.62525,Entire home/apt,204.0,2,3,2022-12-18,1.84,38,363,3,2792126,0,2,0,0,0,0,0,0,0
4215,745635409414656356,Chicago FHS Rental - Calhoun Ave,136825532,FreeStand Home Solutions,,South Deering,41.71359,-87.56254,Entire home/apt,299.0,2,0,,,27,180,0,R19000048100,0,0,0,0,0,0,0,2,0
4216,745640240654229377,McCormick Pl city view 2br/2ba/parking/sleeps 6,395498979,Milan,,Near South Side,41.85545,-87.62533,Entire home/apt,203.0,2,3,2022-11-20,2.05,56,363,3,2792126,0,2,0,0,0,0,0,0,0
4217,745686678190794598,Loft in East Pilsen,485084456,David,,Lower West Side,41.8586332,-87.6421402,Entire home/apt,133.0,2,0,,,1,362,0,R22000091316,0,0,0,0,0,0,0,2,0
4218,745700021251652788,Chicago FHS Rental - Vernon Ave,136825532,FreeStand Home Solutions,,Chatham,41.74661,-87.61469,Entire home/apt,299.0,2,0,,,27,180,0,R19000048100,0,0,0,0,0,0,0,2,0
4219,745893069877701966,2. Private Room,131628408,Pam,,East Side,41.70574,-87.53654,Private room,17.0,3,1,2022-11-01,0.6,5,81,1,R22000090508,0,0,0,0,0,0,0,0,0
4220,745893069877701966,2. Private Room,131628408,Pam,,East Side,41.70574,-87.53654,Private room,17.0,3,1,2022-11-01,0.6,5,81,1,R22000090508,1,0,0,0,0,0,0,0,0
4221,745901942830422419,4. Single Private bedroom,131628408,Pam,,East Side,41.70748,-87.53808,Private room,15.0,28,0,,,5,57,0,R22000090508,0,0,0,0,0,0,0,2,0
4222,745902529441815922,Private Studio,131628408,Pam,,East Side,41.70565,-87.53663,Private room,28.0,12,0,,,5,320,0,R22000090508,0,0,0,0,0,0,0,2,0
4223,745908537810678486,3.Private Room,131628408,Pam,,East Side,41.70747,-87.53703,Private room,19.0,5,1,2022-11-21,1.0,5,87,1,R22000090508,0,0,0,0,0,0,0,0,0
4224,745925164737911235,Exquisite 2 bed apt near downtown & hydepark,223262080,Kayode,,Grand Boulevard,41.8169,-87.61395,Apartment,130.0,32,0,,,4,365,0,,0,0,0,0,0,0,0,2,1
4225,745925164737911235,Exquisite 2 bed apt near downtown & hydepark,223262080,Kayode,,Grand Boulevard,41.8169,-87.61395,Apartment,130.0,32,0,,,4,365,0,,1,0,0,0,0,0,0,2,1
4226,745984908602258238,2 BR/1 BA with Separate Entrance,105147142,Tuan,,Jefferson Park,41.97424,-87.77664,Entire home/apt,61.0,2,0,,,5,344,0,R21000072221,0,0,0,0,0,0,0,2,0
4227,745985093626519900,Private Brand New Remodeled Basement Floor,105147142,Tuan,,Jefferson Park,41974762.0,-87.7773133,Entire home/apt,62.0,2,1,2022-11-17,0.88,5,328,1,R21000072221,0,0,0,1,0,0,0,0,0
4228,746357262635814529,"Close to Wrigley, full furnished studio",252408635,Andie,,Uptown,419564.0,-87.65047,Entire home/apt,75.0,1,6,2022-12-08,3.46,24,346,6,2845517,0,0,0,1,0,0,0,0,0
4229,746363778642070592,"Logan Square Chicago 2BR cottage, close to it all!",6805586,Elizabeth,,Logan Square,41.91564,-87.69092,Entire home/apt,160.0,2,0,,,1,94,0,R22000092282,0,0,0,0,0,0,0,2,0
4230,746392327813555895,"Close to Wrigley, full furnished studio",252408635,Andie,,Uptown,41.95478,-87.65155,Entire home/apt,95.0,1,3,2022-12-12,1.96,24,350,3,2845517,0,0,0,0,0,0,0,0,0
4231,746413567232198556,Modern 3BR Suite by Loyola University by Stay Gia,280448155,Stay Gia,,Rogers Park,41.99871,-87.66039,Entire home/apt,109.0,2,0,,,4,346,0,R22000078200,0,2,0,0,0,0,0,2,0
4232,746601502466774651,1BR + Balcony Overlooking Downtown: Park and Lake!,484957190,Kari,,Loop,41.8858,-87.62046,Entire home/apt,120.0,32,0,,,3,365,0,,0,0,0,0,0,0,0,2,0
4233,746618158006531618,Convertible/1BR + private balcony - views of city!,484957190,Kari,,Loop,41.88724,-87.62073,Entire home/apt,120.0,32,0,,,3,365,0,,0,0,0,0,0,0,0,2,0
4234,746826570251666140,"Loop 1BR w/ gym & doorman, same block as L",107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,80.0,32,0,,,639,365,0,,0,0,0,0,0,0,0,2,0
4235,746829089479735412,"River West 1 BR, w/ roof, lounge & gym, nr L",107434423,Blueground,,West Town,41.8952397,-87.6551692,Entire home/apt,85.0,32,0,,,639,362,0,,0,0,0,0,0,0,0,2,0
4236,746973577628012960,Fast WiFi/Free Parking/93 Walk Score/1B*,186115134,Djamila,,Uptown,4196694.0,-87.66741,Private room,30.0,3,1,2022-11-28,1.0,36,2,1,R19000047336,0,0,0,1,0,0,0,0,0
4237,746982296201916619,"3BR/2BA Luxury Glass Apartment |Views, Pool, & Gym",37190789,Jason,,Near South Side,41.86255,-87.62426,Entire home/apt,315.0,3,0,,,7,173,0,R22000091192,0,0,0,0,0,0,0,2,0
4238,746984707439611834,Fast WiFi/Room with TV/Free Pkng/93 Walk Score/1C*,186115134,Djamila,,Uptown,41.96606,-87.66778,Private room,32.0,1,4,2022-11-28,2.73,36,5,4,R19000047321,0,0,0,0,0,0,0,0,0
4239,747001942161963304,Fast WiFi/Room with TV/Free Pkng/93 Walk Score/2F*,186115134,Djamila,,Uptown,41.96561,-87.66572,Private room,31.0,3,2,2022-12-04,1.36,36,4,2,R19000047745,0,0,0,0,0,0,0,0,0
4240,747134641109606547,Cozy 1 bedroom in the heart of Chicago,70009627,Andre And Melissa,,Chatham,41.73626,-87.60371,Entire home/apt,89.0,2,2,2022-12-06,2.0,1,129,2,R22000091650,0,0,0,0,0,0,0,0,0
4241,747236580762472413,"Large Studio, Elevator bldg, 1 free parking space",236204467,Damon,,Rogers Park,42.01996,-87.66895,Entire home/apt,86.0,1,0,,,1,72,0,R22000093993,0,0,0,0,0,0,0,2,0
4242,747263006794770180,Bronzeville 4 Bedroom Loft Near Sox Stadium,69255988,Derek,,Douglas,41.82783,-87.6262,Entire home/apt,190.0,2,2,2022-11-26,2.0,1,273,2,R22000092283,0,0,0,0,0,0,0,0,0
4243,747368338986412029,"Private, Cozy Bedroom in Rogers Park",485390604,Rudia,,West Ridge,42.0133054,-87.683784,Private room,35.0,2,4,2022-11-25,3.0,2,82,4,R20000055874,0,0,0,0,0,0,0,0,0
4244,747702333999717077,NEW! Charming Chicago Apartment < 9 Mi to Dtwn!,121719854,Evolve,,Chatham,41.75082,-87.61197,Entire home/apt,485.0,2,0,,,24,364,0,R22000090308,0,2,0,0,0,0,0,2,0
4245,747702333999717077,NEW! Charming Chicago Apartment < 9 Mi to Dtwn!,121719854,Evolve,,Chatham,41.75082,-87.61197,Entire home/apt,485.0,2,0,,,24,364,0,R22000090308,1,2,0,0,0,0,0,2,0
4246,747840611292888550,Lovely & Convenient & Parking in Chicago,170551048,Lyn,,Uptown,41.95707,-87.65171,Entire home/apt,55.0,1,4,2022-11-27,2.67,22,357,4,R28455178797,0,2,0,0,0,0,0,0,0
4247,749400822830548172,2 BR condo in downtown Chicago with free parking,19761979,Sunny,,Near South Side,41.85909,-87.62528,Entire home/apt,126.0,32,0,,,2,365,0,,0,0,0,0,0,0,0,2,0
4248,749431208582387819,Free Parking - Comfortable apt in Boystown,252408635,Andie,,Uptown,41.95576,-87.65181,Entire home/apt,80.0,1,1,2022-11-19,0.94,24,357,1,2845517,0,0,0,0,0,0,0,0,0
4249,749798132597531048,Bright 2B in Andersonville,201545206,Aleana M.,,Edgewater,41.97622471841828,-87.6684183999896,Entire home/apt,70.0,2,0,,,1,63,0,R22000094608,0,0,0,0,0,0,0,2,0
4250,749801703102337643,"River West 1br w/ gym, bbq & roof, nr blue line",107434423,Blueground,,West Town,41.8952397,-87.6551692,Entire home/apt,84.0,32,0,,,639,309,0,,0,0,0,0,0,0,0,2,0
4251,749834471664302006,2 Bedroom + Office - Honeycomb Workspace,40439808,Rinee,,Avondale,41.9323521,-87.7230915,Entire home/apt,37.0,14,0,,,1,324,0,R22000093862,0,0,0,0,0,0,0,2,0
4252,750021824599680179,Full Cozy Basement Floor/Private Entrance.,230812904,Dede,,Uptown,41.96489,-87.66922,Private room,91.0,2,5,2022-12-11,3.75,1,294,5,R22000085480,0,0,0,0,0,0,0,0,0
4253,750095186216382100,Fully Furnished Private Bedroom in 2 Bedroom Condo,3269423,Gregory,,West Town,41.9035,-87.68789,Private room,60.0,32,0,,,2,89,0,,0,0,0,0,0,0,0,2,0
4254,750183204838183172,Near McCormick Place 3BR/2BA/Opt Parking/sleeps 6,370154553,Innesa,,Near South Side,41.85413,-87.62588,Entire home/apt,228.0,2,2,2022-12-14,1.36,11,354,2,2792126,0,0,0,0,0,0,0,0,0
4255,750199684079176852,McCormick Place 3BR/2BA/Optional Parking/sleeps 8,370154553,Innesa,,Near South Side,41.85587,-87.62559,Apartment,190.0,2,1,2022-11-28,1.0,11,339,1,2792126,0,0,0,0,0,0,0,0,1
4256,750207467391040511,McCormick Place 420 friendly 2BR/parking/sleeps 6,370154553,Innesa,,Near South Side,41.85281,-87.62735,Entire home/apt,192.0,2,2,2022-11-27,1.62,11,352,2,2792126,0,0,0,0,0,0,0,0,0
4257,750586330865355068,"Loop 2br w/ lounge & roof, nr Riverwalk",107434423,Blueground,,Loop,41.885569,-87.63473669999996,Entire home/apt,126.0,32,0,,,639,353,0,,0,0,0,0,0,0,0,2,0
4258,750951754664070666,Modern and Dynamic Studio,45118475,Andres,,Logan Square,41.9211,-87.67093,Apartment,69.0,180,0,,,1,365,0,,0,0,0,0,0,0,0,2,1
4259,751191497780325662,"Loop 2br w/ gym, pool & w/d, nr Willis Tower",107434423,Blueground,,Loop,41.8811213,-87.63199550000002,Entire home/apt,121.0,32,0,,,639,365,0,,0,0,0,0,0,0,0,2,0
4260,751281751843148152,Home Base 2.0 Near O'Hare and Rosemont,158948610,Michael,,Jefferson Park,41.97501,-87.78598,Private room,50.0,1,1,2022-11-28,1.0,3,84,1,R22000090317,0,0,0,0,0,0,0,0,0
4261,751379612278165352,Cozy 2 brm apartment mins away from United Center,112794359,Dominique,,East Garfield Park,41.8813,-87.69577,Entire home/apt,80.0,1,2,2022-11-19,1.58,1,365,2,R22000092072,0,0,0,0,0,0,0,0,0
4262,751408979157217444,Lovely Garden Studio in Chicago,486064025,Vlad,,Grand Boulevard,41.81547,-87.61786,Entire home/apt,137.0,2,7,2022-12-18,5.68,1,71,7,R22000087642,0,0,0,0,0,0,0,0,0
4263,751413263415001702,Modern 1- bedroom with access to GYM and Lounge!,356621073,Izzy,,Near South Side,41.85378,-87.62469,Entire home/apt,107.0,1,4,2022-12-06,2.79,2,312,4,R22000091733,0,0,0,0,0,0,0,0,0
4264,751421283642090623,McCormick Pl 420 friendly 2br/2ba parking/sleeps 6,370154553,Innesa,,Near South Side,41.85436,-87.62763,Entire home/apt,203.0,2,2,2022-11-20,1.82,11,357,2,2792126,0,0,0,0,0,0,0,0,0
4265,751429502587796284,McCormick Place HUGE 3Br/Parking/ping-pong,370154553,Innesa,,Near South Side,41.85605,-87.62547,Entire home/apt,284.0,2,0,,,11,361,0,2792126,0,0,0,0,0,0,0,2,0
4266,751429502587796284,McCormick Place HUGE 3Br/Parking/ping-pong,370154553,Innesa,,Near South Side,41.85605,-87.62547,Entire home/apt,284.0,2,0,,,11,361,0,2792126,1,0,0,0,0,0,0,2,0
4267,751456850645514720,McCormick Pl 420 friendly 3BR/2BA/Parking/Sleeps 8,370154553,Innesa,,Near South Side,41.85308,-87.62318,Entire home/apt,190.0,2,2,2022-11-26,1.87,11,356,2,2792126,0,0,0,0,0,0,0,0,0
4268,751566367683122076,Beautifully Updated 2-Bedroom Home w/ 3 Beds,235678953,Patricia,,West Town,41.90488,-87.67159,Entire home/apt,173.0,1,3,2022-12-12,2.43,11,205,3,R22000089952,0,0,0,0,0,0,0,0,0
4269,751566367683122076,Beautifully Updated 2-Bedroom Home w/ 3 Beds,235678953,Patricia,,West Town,41.90488,-87.67159,Entire home/apt,173.0,1,3,2022-12-12,2.43,11,205,3,R22000089952,1,0,0,0,0,0,0,0,0
4270,751595175892692289,"1 Bed, Shared Bath. Downtown (3)",347797890,Azhar,,Near South Side,41.86559,-87.62517,Private room,79.0,1,2,2022-11-27,2.0,1,179,2,2664136,0,0,0,0,0,0,0,0,0
4271,751781887386309098,Stylish Chicago Modern Apartment - Free Parking,482660364,Asa,,Logan Square,41.92608,-87.6899,Entire home/apt,161.0,2,3,2022-12-08,3.0,3,144,3,R21000060516,0,2,0,0,0,0,0,0,0
4272,751784070006845521,Bright & Spacious Modern Apartment- Free Parking,482660364,Csa,,Logan Square,41.92584,-87.68778,Entire home/apt,165.0,2,4,2022-12-17,3.24,3,82,4,R21000060516,0,2,0,0,0,0,0,0,0
4273,751937736968700082,South Loop 1br nr L & Grant Park,107434423,Blueground,,Loop,41.8676695,-87.62611919999999,Entire home/apt,110.0,32,0,,,639,299,0,,0,0,0,0,0,0,0,2,0
